wavelengths_angstrom spec1d_cal_photlam spec1d_cal_opt_photlam
7375.264746156195 inf 
7394.651332512623 0.0007233666295139075 -0.0001518187611140569
7414.037918869052 -6.739694176280403e-05 -7.86945582753598e-05
7433.424505225481 -3.6491550200855144e-06 -5.9298787319617735e-06
7452.811091581911 2.0590322059447275e-07 -7.473423973732979e-07
7472.197677938339 -4.2398288386984465e-08 -1.51833070115915e-07
7491.584264294767 -2.3344232893150228e-07 -1.7870841946064296e-07
7510.970850651197 4.924370173982527e-08 -1.6906889688055426e-09
7530.357437007626 -5.5680488504388906e-08 1.5517634576592516e-08
7549.7440233640555 1.0681736538686999e-07 4.469667662842846e-08
7569.130609720483 2.070988809137534e-08 5.7227806394344115e-08
7590.041079412277 3.569460836253674e-08 7.609354314617581e-08
7611.023096078751 4.193495325436838e-09 3.682761183553828e-08
7632.005112745224 -2.823234410210479e-08 1.4473368592608226e-08
7652.987129411699 6.268765007349451e-08 5.721911585899986e-08
7673.969146078172 1.3415918779793957e-07 1.0019820101134408e-07
7694.951162744646 1.0813063649953893e-07 7.50547361217059e-08
7715.93317941112 -4.633678922725556e-08 3.420442728713451e-08
7736.915196077594 -1.818904626256827e-08 4.1473850084241916e-08
7757.8972127440675 -4.1680963212578204e-08 7.223806744854605e-08
7780.367684090813 1.9747938380231528e-07 1.3666962191692637e-07
7803.003940992924 1.1466109642293033e-08 7.053997727198909e-08
7825.640197895034 -2.9004234673342365e-09 -3.8619932555686286e-08
7848.276454797145 1.0784005733872396e-07 7.412034256493429e-08
7870.912711699255 1.7226492766410855e-07 8.651694072629962e-08
7893.548968601367 -3.7457563657083056e-08 -1.3351810098606518e-09
7916.185225503477 7.028064572139983e-08 9.61641738379833e-08
7938.821482405588 -7.394474450457538e-09 3.5268085047169e-08
7962.315382727326 9.512910329445193e-08 1.4978799007305787e-07
7986.646025952579 1.1303993402639059e-07 1.2248292324719268e-07
8010.976669177832 1.8701169473679437e-07 1.2150992958587915e-07
8035.307312403086 1.5594335077045136e-08 8.505378344977939e-08
8059.637955628339 1.199364488793118e-07 1.5387077208626738e-07
8083.968598853594 1.329484829332387e-07 1.0211800847566732e-07
8108.299242078847 1.4849486541157923e-07 1.250695962094061e-07
8132.6298853041 7.239563646612466e-08 1.307416520981528e-07
8158.178344877485 1.3906476743239556e-07 1.3842711787051013e-07
8184.25600058699 -4.687282115648692e-08 7.763681338447572e-08
8210.333656296496 1.9703119269117157e-07 1.2537175283830797e-07
8236.411312006001 4.718096099818658e-09 4.928435707699982e-08
8262.488967715506 1.1855319188304865e-07 3.696399223226472e-08
8288.566623425011 8.730770753348507e-08 1.0863260080655628e-07
8314.644279134516 4.7897419578167914e-08 7.843863138702026e-08
8341.460520288214 5.283970077585575e-08 5.2563482810791935e-08
8369.334547380864 -6.103128690223839e-09 5.5328766177996685e-08
8397.208574473514 1.1375850888034871e-07 4.155076577294614e-08
8425.082601566164 1.0416496706843537e-07 2.1722487498748505e-08
8452.956628658814 1.773095292374813e-07 1.0063710915484518e-07
8480.830655751464 -2.9415668200555134e-08 -6.71263330409942e-10
8508.704682844114 9.867164159746453e-08 2.6566654619324972e-08
8537.674758941275 9.453662859487261e-08 8.39899651503655e-08
8567.391589229299 4.1961589730099354e-08 8.939926362652947e-08
8597.10841951732 7.510250076619531e-09 2.397301276658923e-08
8626.825249805343 1.0289202381849794e-07 5.733127085395711e-08
8656.542080093364 4.4578594246365854e-08 3.1048602176898326e-08
8686.258910381386 3.024469229673307e-08 5.945605154767791e-08
8716.355005610698 8.778136375220646e-08 9.365906120837817e-08
8747.957886937078 7.780185934467626e-08 8.222952772919182e-08
8779.560768263458 1.2411424703790427e-07 1.1792475425346554e-07
8811.163649589838 1.320551379496303e-07 7.845677774144114e-08
8842.766530916218 1.4060137198867065e-07 1.2087125219828047e-07
8874.369412242599 8.344830231501398e-08 1.0503967637222427e-07
8906.335948027827 2.254680294789846e-07 2.4289227359429236e-07
8939.863136753707 1.2144850963822978e-07 1.1476153484420473e-07
8973.390325479586 1.2624900241848784e-07 1.505841569221305e-07
9006.917514205466 1.1353780751073926e-07 1.4192542234067662e-07
9040.444702931345 1.1782571296990083e-07 1.4125208503924732e-07
9073.971891657226 1.5050100843039158e-07 1.6599306206592082e-07
9108.52159441144 1.0157470788350137e-07 1.1193925265344973e-07
9144.007858703142 7.327910488701125e-08 1.0507012525192372e-07
9179.494122994844 1.0340043697602697e-07 1.2844617201058542e-07
9214.980387286545 1.0807563688585638e-07 1.2262440925908483e-07
9250.466651578245 1.1758922683662047e-07 1.1136966746695436e-07
9286.286474414128 1.3457781940113832e-07 1.2301611759650548e-07
9323.76113345459 1.3516721273066114e-07 1.9051807031147908e-07
9361.235792495056 1.4118996558187814e-07 1.5923362011137242e-07
9398.71045153552 1.831054688343074e-07 1.9282554780723747e-07
9436.185110575983 5.9036427764130736e-08 1.104148974193351e-07
9473.856382538965 1.1455856090530773e-07 1.3370096415822887e-07
9513.344283670194 9.017870641259803e-08 1.3757858184935258e-07
9552.832184801422 1.2916801958376828e-07 1.0629463568646963e-07
9592.32008593265 1.4357597420697562e-07 1.0428525491188795e-07
9631.80798706388 1.0668866534343636e-07 1.489067386228588e-07
9671.877343476774 5.3347154394739374e-08 9.758432920717936e-08
9713.397882349991 1.20349329035107e-07 9.806461316147394e-08
9754.91842122321 4.1481719293173145e-08 2.441558512744477e-08
9796.43896009643 4.138773423270841e-08 7.597567739640582e-08
9837.959498969647 2.1542725126168603e-08 6.739248955323711e-08
9880.934137118305 8.357874007847298e-08 1.0083476742403034e-07
9924.502671513554 7.19537011702446e-08 1.106603088157293e-07
9968.0712059088 6.371021039649468e-08 1.0454885517745968e-07
10011.639740304048 7.77962798123274e-08 1.0720084908210624e-07
10055.926193439387 7.175478346935036e-08 8.591299248896653e-08
10101.551415259022 1.3775641506896246e-07 1.1827858680547024e-07
10147.176637078655 6.655097426044358e-08 9.20085139038361e-08
