wavelengths_angstrom spec1d_cal_photlam spec1d_cal_opt_photlam
7371.438284584139 inf 
7390.824870940569 -0.00015325145301468206 -0.0004266929495402354
7410.211457296997 -0.00017646039140838834 -9.85594882153534e-05
7429.598043653426 3.4428264136196096e-06 -7.224900663481236e-06
7448.984630009855 -7.374615331085206e-07 -2.433706114486939e-06
7468.371216366285 -1.3086304869372944e-06 -3.136518141280784e-07
7487.757802722714 1.444497110334133e-07 -6.061750559961647e-08
7507.144389079142 1.4269783088996883e-07 1.8194854040422213e-07
7526.530975435571 -3.063969098005357e-08 1.129926889356297e-07
7545.917561792 -1.0011296176248791e-07 -1.857548971513407e-08
7565.30414814843 -1.7309491452268108e-08 -3.354289357391128e-08
7585.899716977325 3.8802095523550125e-08 1.4147108855414655e-08
7606.881733643799 7.600072015307361e-08 1.0431321582224945e-07
7627.863750310272 9.522674806143115e-08 6.952831984098368e-09
7648.845766976747 -7.552054207580986e-09 5.94102443442384e-08
7669.82778364322 9.961052107486004e-08 7.471176121686616e-08
7690.809800309695 -1.2003718551598639e-08 -3.906633114276307e-08
7711.791816976168 1.8090005551217687e-07 1.33619798656769e-07
7732.773833642642 7.466045723111466e-08 5.1336519034375794e-08
7753.755850309117 6.981405278987237e-08 6.490803457542026e-08
7775.899813080487 6.382486658359631e-08 8.981118163455835e-08
7798.536069982597 1.8723525033564882e-08 1.3929945449471673e-08
7821.172326884708 -9.848376467408057e-08 -3.82758436694901e-08
7843.808583786818 8.16557151186845e-08 5.0357381391787385e-08
7866.444840688929 1.7163991192506254e-08 4.804397302181249e-09
7889.08109759104 2.244854335381152e-08 2.450195300242344e-08
7911.71735449315 1.1396584683386826e-07 5.0547119589865166e-08
7934.3536113952605 1.3515750483703875e-07 1.1444763438208898e-07
7957.513079237008 -3.272984655552939e-08 -1.6295141835381423e-08
7981.843722462263 3.290977826843483e-08 -4.79696913400926e-09
8006.174365687516 6.147751689929648e-08 3.989025703964313e-08
8030.50500891277 -4.3552409097450915e-08 2.510875640862663e-08
8054.835652138023 9.895439496211004e-08 4.610846910961232e-08
8079.166295363277 1.4352159911508286e-08 3.490662153381342e-08
8103.49693858853 3.763628825690987e-08 6.114583709953114e-08
8127.827581813783 5.891140578790604e-08 7.714958356300812e-08
8153.03122172609 -4.058699199431572e-08 -7.444721259750237e-09
8179.108877435595 1.390180967899356e-08 2.5975832801583525e-08
8205.1865331451 -1.8192641813260186e-08 4.17275681619447e-08
8231.264188854606 8.121681361839929e-08 8.092381501959985e-08
8257.341844564111 2.734315021735664e-08 5.680569816463423e-08
8283.419500273616 6.703750205170889e-08 7.75669428832409e-08
8309.497155983121 1.0516994127212174e-07 6.170336293144265e-08
8335.958835176278 7.824955776932883e-08 8.208012620733803e-08
8363.832862268928 1.0750365893079442e-07 5.3864064535780214e-08
8391.706889361576 1.4390856928894548e-07 9.370999242085943e-08
8419.580916454228 1.7087725697057022e-07 1.703313785909942e-07
8447.454943546878 6.100427645143918e-08 8.214382733388173e-08
8475.328970639528 6.246571117980042e-08 2.364323743147493e-08
8503.202997732178 5.207831959056078e-08 8.720445180063502e-08
8531.809347308212 1.7750445856412793e-07 1.172448301004755e-07
8561.526177596234 2.1293978174468066e-11 9.019129866714211e-08
8591.243007884257 7.066562321121591e-08 5.644291321410601e-08
8620.959838172279 4.120538420588716e-08 4.9014916386978085e-08
8650.6766684603 5.3954829384768334e-08 6.477741886325067e-08
8680.393498748323 4.5328543521772115e-08 3.802894011799481e-08
8710.11733133745 -2.414593798037963e-08 1.6437477438997523e-08
8741.72021266383 6.955316814108978e-08 7.86013609725851e-08
8773.32309399021 6.854945292307132e-08 2.6483083410697996e-08
8804.92597531659 4.137013280975459e-08 2.742430230903896e-08
8836.52885664297 5.255112928105689e-08 4.3719287044264795e-08
8868.13173796935 4.4491518419397595e-08 7.117091683926077e-08
8899.73461929573 8.850589830908174e-08 1.0131637501657973e-07
8933.245648923721 9.497842612859919e-08 1.068812361680334e-07
8966.772837649602 1.1999812598692517e-07 8.759881644526297e-08
9000.30002637548 3.3859391029837105e-09 4.279990083011129e-08
9033.82721510136 7.130828998273197e-08 9.501278878268169e-08
9067.354403827241 3.219314011385634e-08 8.873890576500915e-08
9101.517430596756 8.976633949465907e-08 6.735195685021119e-08
9137.003694888457 9.844320365626146e-08 9.318776628405831e-08
9172.489959180157 1.2264687955356595e-07 1.624897837188846e-07
9207.976223471856 1.149689105124171e-07 1.2792015326287826e-07
9243.462487763558 1.0985529000831951e-07 1.355509610559232e-07
9278.94875205526 8.473486615686027e-08 9.886575674341536e-08
9316.364506729915 1.3573689698464005e-07 7.941559463612412e-08
9353.83916577038 1.50217935619661e-07 1.6605363072403613e-07
9391.313824810843 1.4549823645997005e-07 1.4226018741579613e-07
9428.788483851307 1.1974945986246779e-07 7.752351764208345e-08
9466.26314289177 9.33299546319193e-08 8.629847473909052e-08
9505.550289747707 1.1012831237014599e-07 1.382533261946345e-07
9545.038190878935 8.985513723260836e-08 1.0984896079620042e-07
9584.526092010165 1.22315601061038e-07 1.2007699784161783e-07
9624.013993141392 9.316507957456279e-08 1.160111832076375e-07
9663.68215410571 9.541664384882456e-08 1.205841747827084e-07
9705.202692978928 1.2168956661021676e-07 1.4082377037660298e-07
9746.723231852147 1.0689032188588348e-07 1.1311895351596228e-07
9788.243770725367 1.456026664702881e-07 1.2771119659034847e-07
9829.764309598584 1.1329792584814663e-07 1.4021476355372437e-07
9872.334721029825 4.0538531685431326e-08 9.571828997111687e-08
9915.903255425073 1.3939922683371414e-07 1.493866167667953e-07
9959.471789820322 1.6477389889576272e-07 1.3451876227938148e-07
10003.040324215568 2.6928600191712134e-08 9.712172237796661e-08
10046.920835053977 3.8904404852924503e-08 7.754631556173035e-08
10092.546056873613 2.432347085231859e-08 4.3302133816355206e-08
10138.171278693248 2.2158826029591017e-08 7.571020908162106e-08
10183.79650051288 6.707742112594445e-08 6.745158647864225e-08
10229.421722332514 1.29639036628988e-08 4.1520386012974395e-08
10277.08112727937 5.5771835303498286e-08 9.186666989848877e-08
10324.766645488651 8.37156206332286e-08 8.966832483956539e-08
10372.452163697932 7.6214256236993e-08 1.1080198322699699e-07
10420.143625537881 8.078339575058621e-08 8.601040360642775e-08
10469.887693880335 7.174199278462882e-08 8.999057406684054e-08
10519.63176222279 1.1838008012266965e-07 1.1751168826609313e-07
10569.375830565248 5.913391135979252e-08 1.0252165889867207e-07
10619.496092989939 1.1199029380487555e-07 1.085309095833001e-07
10671.292094618737 8.208276037738195e-08 1.0591809162746341e-07
10723.088096247531 4.840914853662892e-08 5.711949272115176e-08
10774.88409787633 6.897946443199983e-08 1.0446145581275143e-07
10827.73083023593 6.44545408780628e-08 7.507375835858997e-08
10881.566691222588 5.100545573389835e-08 9.590944712119135e-08
10935.402552209245 6.617041909920201e-08 8.783666407869081e-08
10989.238413195904 6.222207506355974e-08 8.762441951615652e-08
11045.068005018995 1.3316268100159189e-07 1.043159711108864e-07
11100.926205789063 6.493915702048325e-08 7.103219693625467e-08
11156.784406559133 2.759307981831344e-08 6.96719850496904e-08
11213.810842741183 4.2498414477072396e-08 5.996260932494335e-08
11271.668134071975 6.91083621442489e-08 9.215717893520408e-08
11329.525425402768 3.478926443894437e-08 7.000558332708698e-08
11387.975065530216 5.673404138765084e-08 6.278456094629603e-08
11447.80395298277 5.1820671743410426e-08 6.738171432719417e-08
11507.632840435326 2.1898268160088914e-08 7.359639046109205e-08
11567.703492754436 8.837774161024613e-08 7.961430135398274e-08
11629.470875312738 1.0485214005569503e-08 3.219219861622679e-08
11691.238257871039 5.34746372873929e-08 6.846962569679092e-08
11753.098155457603 6.58216479549377e-08 6.187695237779591e-08
11816.766767147416 8.191253216260646e-08 9.490599401155932e-08
11880.435378837225 4.076207490104785e-08 4.705112128206109e-08
11944.22389966673 3.758938965617934e-08 6.417020860672859e-08
12009.752761374873 9.145563871487771e-08 9.681638836043439e-08
12075.281623083016 5.3038660496424835e-08 6.741837352957054e-08
12141.109754228053 9.519776145097982e-08 6.728188064756195e-08
12208.452668305026 3.12652294207524e-08 5.020756676362011e-08
12275.795582382 5.459032211026949e-08 5.988392453280188e-08
12343.74475950013 6.213593358036687e-08 7.450409247832551e-08
12412.852158143376 1.3533561055470616e-08 4.9820825810250985e-08
12481.95955678662 2.6816746486468597e-08 3.8383710181314564e-08
12552.084222819414 3.0257728113982125e-08 4.142159274448553e-08
12622.903477193882 1.3723682167255108e-08 2.2026324528167916e-08
12693.72273156835 3.38204592545142e-08 5.462396221570828e-08
12766.051168007743 5.033254584444466e-08 5.416864874918476e-08
12838.526385504387 5.6027133091372014e-08 5.604408101193304e-08
12911.464368656683 4.2839154942683786e-08 5.392845916245652e-08
12985.536561467145 5.320268563683887e-08 7.018569812719635e-08
13059.608754277606 5.5931633670025256e-08 7.378007982130354e-08
13134.794147410923 5.7199446154656766e-08 5.9134853588980425e-08
13210.402400842971 2.0833539709777583e-08 3.6778636715389903e-08
13286.322550376135 4.012659845363758e-08 8.044103823919503e-08
13363.403692988886 5.441399550306555e-08 6.202214901371427e-08
13440.484835601637 3.2478432812041434e-08 4.385729594703938e-08
13518.616731643435 6.234172169670446e-08 7.46937652278972e-08
13597.10483853313 4.7623620007045066e-08 5.524131207330269e-08
13676.030121119142 6.348868615177864e-08 9.317196701975391e-08
13755.858952658355 4.5821358120202286e-08 5.5031798868167486e-08
13835.687784197566 8.105209300165114e-08 9.324305625699293e-08
13916.721268288393 3.7556278671990854e-08 6.25317489926985e-08
13997.823541502234 4.2766784257287666e-08 6.785458988492731e-08
14079.652653504589 3.2014014134873065e-08 6.662049663903997e-08
