wavelengths_angstrom spec1d_cal_photlam spec1d_cal_opt_photlam
7367.252239591404 inf 
7386.6388259478335 3.9638764400953236e-05 0.0014143534826515317
7406.025412304262 -9.983006397902414e-05 9.730832086347167e-05
7425.41199866069 -6.640493421100903e-06 8.923136496788225e-06
7444.79858501712 3.0548587927435253e-06 3.235934830548347e-06
7464.185171373549 -6.11633366456937e-07 2.5795321852912357e-07
7483.571757729978 5.836114351457715e-08 -4.576483930254158e-08
7502.958344086406 1.2346411351700584e-07 3.318057304041521e-08
7522.344930442836 1.3054897195010708e-07 1.2483126930159375e-08
7541.731516799265 3.116900027089878e-08 -4.623722932263312e-09
7561.118103155694 1.5957048159135972e-07 7.943386008588177e-09
7581.369178996611 -1.077080533589168e-07 -6.722231113283312e-08
7602.3511956630855 1.324227709949303e-07 9.278835506705783e-08
7623.333212329559 -9.697703701459697e-08 2.8731192808301996e-09
7644.315228996033 1.438814903290716e-07 4.92059931499209e-08
7665.297245662507 1.372225663896747e-07 8.723203005210187e-08
7686.279262328981 1.2101410587013213e-07 2.1688466778199058e-08
7707.261278995455 7.831876691734191e-08 1.5503328029090985e-08
7728.243295661929 1.2030277064949028e-07 8.48425877457818e-08
7749.225312328402 2.6079687701978802e-08 9.416280490894391e-08
7771.012083589733 -4.1075797331683274e-08 3.733787417200707e-09
7793.648340491844 -2.8073654909177534e-08 1.0163782694871534e-07
7816.284597393954 2.1701758798275895e-08 1.695827355764354e-08
7838.920854296064 -5.2325170874574496e-08 -2.965806880949143e-08
7861.557111198176 -5.2292551905428136e-08 -2.1607683614731523e-08
7884.1933681002865 7.891290127230489e-09 4.242306882238486e-08
7906.829625002397 1.6008330044096058e-07 7.112442760324556e-08
7929.465881904508 -3.7421116683757565e-08 -6.012658641714226e-08
7952.2594896998635 7.784740278234141e-08 1.2799040344289458e-08
7976.590132925117 8.568172355014498e-10 7.29886855600998e-09
8000.92077615037 1.197760029710753e-07 5.5083639086855387e-08
8025.251419375624 1.556834256793291e-07 7.802370049219862e-08
8049.582062600877 8.611936789322993e-08 6.04200697414617e-08
8073.91270582613 5.0477612821836774e-08 -2.689506054208482e-10
8098.243349051384 1.0833767579433537e-07 3.483437006548335e-08
8122.573992276637 1.4992181281892467e-08 6.951032247740508e-08
8147.400408848667 -3.051082566187769e-08 5.4732663174473646e-08
8173.478064558172 -4.002009862056038e-09 3.590004395023605e-08
8199.555720267677 8.271271412431666e-08 8.256149926635878e-08
8225.633375977182 -4.289140284780059e-08 -2.3723411374379333e-08
8251.711031686687 -1.2713114434119892e-09 8.92707287757428e-09
8277.788687396192 7.70029634093785e-09 7.640924519298796e-08
8303.866343105698 3.33743184649343e-08 7.051813097482551e-08
8329.943998815203 9.088368158490438e-08 8.412833663447874e-08
8357.814168240318 3.9563729002592006e-08 1.0027149363901089e-07
8385.688195332968 6.559083582992553e-08 8.417781535507753e-08
8413.562222425619 2.7679541015776028e-08 6.83484864569474e-08
8441.436249518269 9.631135209393589e-08 8.266732959321423e-08
8469.310276610919 8.314968684770006e-08 5.030811101946241e-08
8497.184303703569 7.149496431559984e-08 1.9699261535517215e-08
8525.392746348141 1.5058350346364803e-08 4.415426970382189e-08
8555.109576636163 6.743244197311979e-10 2.3600745140238893e-08
8584.826406924185 6.252900711813947e-08 2.2632181280216156e-08
8614.543237212209 8.724358868949114e-08 7.907646474048605e-08
8644.26006750023 5.0980396502546174e-08 9.00696113203091e-08
8673.976897788252 9.060482809718162e-08 8.647283589010617e-08
8703.693728076276 9.680029252212471e-08 7.243781751861988e-08
8734.896366489982 1.301006900953384e-07 1.1665532772465395e-07
8766.499247816362 3.448572355543332e-08 1.64977357147072e-08
8798.102129142742 5.315989020797184e-08 5.611592250970084e-08
8829.705010469122 3.1842255362498265e-08 4.108339887166658e-08
