wavelengths obs_spec1d_cal
7398.497810462847 7.86926035771638e-06
7417.53887097874 1.2447429159064123e-06
7436.5799314946335 3.099345188149124e-07
7455.620992010527 1.401901304218805e-07
7474.697143016458 1.0208533744208334e-07
7494.268207979851 9.416124451501398e-08
7514.094492033611 9.666647474756572e-08
7533.9207760873705 1.0170695129832247e-07
7553.74706014113 1.052084718656607e-07
7573.592773564178 1.0221639009353944e-07
7593.975975611531 9.774613859263071e-08
7614.6550315719505 9.345012423112085e-08
7635.334087532371 9.11520613596153e-08
7656.013143492791 8.970152740248057e-08
7676.7847762321 8.965755633466935e-08
7698.112764315696 9.076690670931943e-08
7719.674525855871 9.298706582272652e-08
7741.236287396047 9.635185980564004e-08
7762.7980489362235 1.0097808799347533e-07
7784.604873164984 1.0733643265010383e-07
7806.951842780363 1.1613146802959398e-07
7829.3705914089915 1.27872052451058e-07
7851.789340037621 1.423405992235367e-07
7874.257655673015 1.589592491341593e-07
7897.28703464152 1.7649292231991397e-07
7920.595958478887 1.93392138305108e-07
7943.904882316255 2.077853874341406e-07
7967.2138061536225 2.1890570083873722e-07
7990.92331798423 2.2640323734743405e-07
8015.119585223222 2.302028670699833e-07
8039.315852462215 2.2985859474287315e-07
8063.512119701207 2.2760808486713317e-07
8088.025122386907 2.2208714809340863e-07
8113.118207184735 2.148101260973391e-07
8138.23482456029 2.0745787431168525e-07
8163.351441935845 2.028121705709619e-07
8188.79182424517 2.0099597637361948e-07
8214.809583454164 2.042363312056178e-07
8240.84225891417 2.1112501712047502e-07
8266.874934374173 2.1976015753819258e-07
8293.37770227186 2.2819941105401931e-07
8320.358482301464 2.346343248037812e-07
8347.339262331068 2.376926474072295e-07
8374.395087188097 2.3666804731719173e-07
8402.045138218886 2.3208532597872565e-07
8429.968709154695 2.2563192567186895e-07
8457.892280090507 2.1851629248858567e-07
8486.097364409121 2.1166946223181168e-07
8514.916412311926 2.050388484075743e-07
8543.814089252286 1.9840816774727339e-07
8572.768669409845 1.910309409306375e-07
8602.333681790646 1.824843991959148e-07
8632.199861927842 1.7312914043375707e-07
8662.066042065035 1.637864757910098e-07
