wavelengths obs_spec1d_cal
7405.353010427823 3.0995879399498317e-06
7424.394070943716 6.128024614585802e-07
7443.43513145961 1.9595543116710828e-07
7462.476191975503 1.0286935634688331e-07
7481.584448155267 8.470541943973292e-08
7501.406105663516 8.640633840076454e-08
7521.2323897172755 9.7431817634132e-08
7541.0586737710355 1.0940816787773865e-07
7560.8849578247955 1.1661016127937611e-07
7580.765538249383 1.1512024830681965e-07
7601.420889910148 1.0923733535027341e-07
7622.099945870567 1.0196707078135726e-07
7642.779001830988 9.573486624025515e-08
7663.458057791408 9.163566282310133e-08
7684.313710468805 8.962480446559502e-08
7705.875472008982 8.893597443082824e-08
7727.437233549157 8.938400741981531e-08
7748.998995089332 9.101261790404193e-08
7770.5607566295075 9.382354368738859e-08
7792.604336017988 9.772380930293913e-08
7815.0230846466175 1.0297295074288282e-07
7837.441833275247 1.1043671907626384e-07
7859.860581903876 1.2061485170056701e-07
7882.369835295556 1.338084423707569e-07
7905.678759132925 1.49298615041635e-07
7928.987682970293 1.6667167301795723e-07
7952.29660680766 1.8410734463343257e-07
7975.605530645027 1.9989973410360507e-07
7999.634505588031 2.1249153605390026e-07
8023.830772827024 2.2138847154208434e-07
8048.027040066016 2.2682528322384552e-07
8072.223307305008 2.2887343649948612e-07
8097.044123674848 2.2708114249456264e-07
8122.160741050404 2.2273751039465223e-07
8147.277358425959 2.161057021974911e-07
8172.393975801515 2.0840801451643985e-07
8198.149242888674 2.019631928828109e-07
8224.181918348677 1.987065812387124e-07
8250.214593808681 2.0016933322239225e-07
8276.247269268686 2.0591951518586152e-07
8303.091375633674 2.14184717460022e-07
8330.072155663278 2.228754672132519e-07
8357.052935692882 2.3044464522972858e-07
8384.174666076673 2.3509824092930155e-07
8412.098237012484 2.352940783092803e-07
8440.021807948295 2.3227458105785224e-07
8467.945378884106 2.2621736078705754e-07
8496.422533720091 2.1919115611767864e-07
8525.320210660451 2.1201941578368336e-07
8554.217887600813 2.054180127342283e-07
8583.219982423077 1.9902700302380299e-07
8613.086162560274 1.9209876085643727e-07
8642.95234269747 1.8395314603804934e-07
8672.818522834663 1.7496326146505047e-07
8703.443129959891 1.656176039604641e-07
8734.307838359658 1.5631467132725738e-07
8765.172546759426 1.471755446109858e-07
8796.552336528755 1.3850032101067746e-07
8828.40835149039 1.3154956885698765e-07
8860.264366452022 1.280069307858367e-07
8892.508481072473 1.2879188367495596e-07
8925.384538895463 1.331693641769474e-07
8958.26059671845 1.3934028580354702e-07
8991.479335646163 1.4546672856792594e-07
9025.367008202447 1.5013110755961188e-07
9059.254680758731 1.5279888086731354e-07
9093.545312551956 1.5378071895718143e-07
9128.472019012417 1.5511996963035059e-07
9163.39872547288 1.5918571148915154e-07
9198.86556935946 1.6615467541227034e-07
9234.821731572938 1.7411078960332256e-07
9270.777893786417 1.803784056162456e-07
9307.518819273428 1.8343145369104807e-07
9344.530454534557 1.8312142158587012e-07
9381.611638934672 1.8129891365402759e-07
9419.642070266731 1.7855658255868e-07
9457.69851860074 1.757411689709235e-07
9496.197563330095 1.7182364833956573e-07
9535.323112406873 1.6544361017617872e-07
9574.448661483653 1.5713474805044674e-07
9614.481013209746 1.4889005899948326e-07
9654.66330050811 1.427347785477628e-07
9695.244461262146 1.3826080057224075e-07
9736.506372217074 1.3424105545397224e-07
9777.788218817206 1.300003407280366e-07
9820.039134113706 1.2597977257543854e-07
9862.367675476817 1.221755445829775e-07
9905.330733109682 1.1732993853547883e-07
9948.746815465167 1.1076302757080371e-07
9992.463383888178 1.0412519233889167e-07
10036.952066543923 1.0013382329346386e-07
10081.508355800239 9.988486323223551e-08
10127.056520749804 1.0205133679401725e-07
10172.636936921983 1.036671085090165e-07
10219.11899319577 1.0427507119289377e-07
10265.774761995526 1.0513007189142139e-07
10313.19045967486 1.0744000745595147e-07
10360.939490448454 1.1181992620129413e-07
10409.334441137584 1.180360711875186e-07
10458.158537777606 1.2553009594924003e-07
10507.585991826654 1.3260317935096614e-07
10557.501841777 1.3723591422986873e-07
10608.006353966575 1.3883988193458654e-07
10658.993905221934 1.384089858740092e-07
10710.62013954211 1.365622734867346e-07
10762.693858360006 1.3092967864287711e-07
10815.479676046063 1.2096816333843705e-07
10868.619952825171 1.1053329250023799e-07
10922.608669096735 1.0454284608419066e-07
10976.846000702679 1.0355130298236095e-07
11032.042555845705 1.051385449373192e-07
11087.45944642901 1.0608096090601046e-07
11143.801456783545 1.0436681421693165e-07
11200.517137142131 1.0006133267444628e-07
11257.90431609119 9.686119654148795e-08
11315.940918307191 9.839648865768109e-08
11374.384118521179 1.0543448280882926e-07
11433.750257090484 1.1402173297052836e-07
11493.445941954287 1.1977403942881795e-07
11553.951620751755 1.2194690024126747e-07
11615.032180363358 1.222139412708188e-07
11676.565264242532 1.2108549005862107e-07
11739.020593947984 1.1831006547453438e-07
11801.89251648189 1.1411173084880956e-07
11865.41415471042 1.0993433112859603e-07
11929.701029331089 1.079461358756715e-07
11994.428748722756 1.0925813768190987e-07
12059.90924682931 1.1244931540495947e-07
12126.06283504022 1.1493084129092219e-07
12192.691201158774 1.1640676228011165e-07
12260.081793694826 1.1671373327919893e-07
12328.13599504086 1.1481967869995383e-07
12396.68871370695 1.0761155906133438e-07
12465.934534013384 9.422377438472903e-08
12535.907357745346 7.790886562132093e-08
12606.393821180665 6.484391934630775e-08
12677.460076736055 6.004897198978768e-08
12749.326767898921 6.428088810136457e-08
12821.738672012852 7.534999171355619e-08
12894.683189967564 8.797995863306017e-08
12968.30600281584 9.762713721793454e-08
13042.617980160016 1.027182325454658e-07
13117.466036332495 1.0354768971601961e-07
13192.856274353107 1.0211350952601591e-07
13268.898764545505 9.829288741783506e-08
13345.606508927729 9.364513099507461e-08
13422.841457590184 8.932636313604218e-08
13500.606777442683 8.574228034698229e-08
13578.94644343096 8.268825984678035e-08
13657.935687781985 7.938845633745078e-08
13737.469592117744 7.584882938363085e-08
13817.516210950213 7.207205203952728e-08
13898.072875831283 6.83544595450574e-08
13979.18175382904 6.521529168115732e-08
14061.074045187906 6.240747136999495e-08
14143.150445882882 5.990247461263011e-08
14225.723684640783 5.772607729481671e-08
14308.871297954087 5.60950044229852e-08
14392.489543878104 5.496990319080459e-08
14476.603491411024 5.3956466401292824e-08
14561.21878494268 5.292159598230611e-08
14646.27781407805 5.1887938610968704e-08
14731.764274001089 5.0697136387266955e-08
14817.668086496571 4.918391358923765e-08
14903.978115609429 4.767739530460867e-08
14990.686635875869 4.619954977747035e-08
15077.801860133946 4.4516017902007525e-08
