wavelengths obs_spec1d_cal
7400.279403032788 1.2540169224375329e-05
7419.320463548681 2.0961267805466965e-06
7438.361524064574 6.343653055996316e-07
7457.402584580467 3.3427782233436105e-07
7476.44364509636 2.3434852179904833e-07
7496.123270639318 2.184508916839777e-07
7515.949554693078 2.331526708426621e-07
7535.775838746838 2.5922695003611804e-07
7555.6021228005975 2.831278875883689e-07
7575.428406854357 2.964253061280115e-07
7595.9108285795 2.9911601793789046e-07
7616.589884539921 2.936728764642983e-07
7637.26894050034 2.857270846492584e-07
7657.94799646076 2.777817155073391e-07
7678.6482816018215 2.7256731584248333e-07
7700.130208361039 2.7155961355951206e-07
7721.691969901214 2.756481616913281e-07
7743.25373144139 2.8403992896934636e-07
7764.815492981566 2.947078873726161e-07
7786.630722902548 3.0598837473288746e-07
7809.049471531176 3.1578102838715537e-07
7831.468220159806 3.2285908984635966e-07
7853.886968788434 3.25537199415739e-07
7876.3057174170635 3.238030170215972e-07
7899.467953371718 3.181042831014494e-07
7922.776877209086 3.1018826948522867e-07
7946.085801046453 3.0143522587503233e-07
7969.394724883821 2.9291609313469287e-07
7993.187261733439 2.8500468658200055e-07
8017.383528972432 2.771319689657108e-07
8041.579796211425 2.688361048898755e-07
8065.7760634504175 2.5956755282162805e-07
8090.351646879844 2.489796329963143e-07
8115.4682642554 2.373867074332332e-07
8140.584881630954 2.258037912033911e-07
8165.70149900651 2.1436556105438377e-07
8191.212676796875 2.0319952446599485e-07
8217.24535225688 1.9219103956689966e-07
8243.278027716882 1.8287140623155473e-07
8269.310703176887 1.7696114146273677e-07
8295.902181262503 1.7578524976074277e-07
8322.882961292107 1.792560015369496e-07
8349.863741321711 1.860281461908898e-07
8376.844521351315 1.9395086172165832e-07
8404.657830220149 2.0132179611126488e-07
8432.581401155958 2.0721067395353481e-07
8460.50497209177 2.1061687202713438e-07
8488.722570406517 2.119340008741765e-07
8517.620247346877 2.1277415912515488e-07
8546.517924287236 2.1600589344099917e-07
8575.415601227596 2.2304444603079685e-07
8605.128135627947 2.326564830440381e-07
8634.994315765143 2.4222936700881814e-07
8664.860495902336 2.4939237502233814e-07
8695.219039045838 2.5279468301265205e-07
8726.083747445608 2.524791768485972e-07
8756.948455845377 2.4988325391316394e-07
8788.064105899437 2.465251821710419e-07
8819.920120861072 2.4305928896590123e-07
8851.776135822705 2.3909806842819733e-07
8883.748696361312 2.3306097678604524e-07
8916.624511587577 2.240068897853871e-07
8949.500569410566 2.1328396032540383e-07
8982.47110391418 2.0326399877527836e-07
9016.337429942423 1.9570371940354818e-07
9050.225102498707 1.902186626975161e-07
9084.23887733349 1.8528082709155027e-07
9119.165583793954 1.8006383975226657e-07
9154.092290254415 1.7482795647568564e-07
9189.284829339693 1.7024778584898847e-07
9225.240991553172 1.6525541116939453e-07
9261.19715376665 1.5838193562477277e-07
9297.656841984583 1.497772569418288e-07
9334.668477245714 1.415822512866795e-07
9371.680112506843 1.3697945165127934e-07
9409.501696124491 1.3691666095755787e-07
9447.5581444585 1.3987666670987543e-07
9485.772320735803 1.4235247334169846e-07
9524.897869812583 1.432443163979677e-07
9564.023418889363 1.4396105674510187e-07
9603.774196233022 1.4579768078877926e-07
9643.956483531385 1.498840008949801e-07
9684.256176274797 1.5633183484730533e-07
9725.51188289336 1.6487594450219417e-07
9766.77379384829 1.7473597944526416e-07
9808.760434573747 1.836376326992065e-07
9851.088975936858 1.8958602713705865e-07
9893.762251600034 1.9184570502614184e-07
9937.178333955515 1.9159795729480537e-07
9980.663161706198 1.8987213519511966e-07
10025.097784103658 1.845371960157822e-07
10069.586466759403 1.7346406006152514e-07
10114.911339216089 1.5921308969427375e-07
10160.49175538827 1.4769463935953326e-07
10206.687277356943 1.4275439806184605e-07
10253.343046156699 1.4283016422533165e-07
10300.46743747573 1.4525248890809987e-07
10348.216468249324 1.4628780353757641e-07
10396.324961042606 1.4382046980959757e-07
10445.149057682629 1.3800488218908488e-07
10494.285607364025 1.3326345671068926e-07
10544.201457314373 1.3397255091407514e-07
10594.420408116133 1.4194879735451548e-07
10645.407959371489 1.5337422550317476e-07
10696.74477768078 1.6268818729627733e-07
10748.81849649868 1.6729451141884047e-07
10801.320123272431 1.686070901238772e-07
10854.46040005154 1.680524990451454e-07
10908.16143773794 1.660038540251238e-07
10962.381361585241 1.6173629519186082e-07
11017.31400167675 1.5586233961233617e-07
11072.58971960421 1.506224425941571e-07
11128.788782455485 1.4834090430495427e-07
11185.238214472025 1.5011733453918363e-07
11242.613150178811 1.5380232477470282e-07
11300.368369049876 1.5681848786696486e-07
11358.811569263864 1.5871847840848166e-07
11417.905642103851 1.5984364684275297e-07
11477.406481970773 1.5865926024246592e-07
11537.829511422173 1.5189281763821116e-07
11598.641091994261 1.3731668829191383e-07
11660.156239158137 1.1624449573584289e-07
11722.35902765849 9.544738504488007e-08
11784.984781577614 8.235710622989325e-08
11848.488424486934 8.07669535099292e-08
11912.510621987798 9.033579044768062e-08
11977.05859972726 1.0689803958770879e-07
12042.461566373342 1.2372752122680974e-07
12108.356420787104 1.3566052438259963e-07
12174.825009789984 1.4167827380242787e-07
12242.125156859322 1.4257962792387908e-07
12309.928345282944 1.401142913642842e-07
12378.30163689177 1.3489921258617417e-07
12447.483560356284 1.2869754540672836e-07
12517.213291755506 1.2291984261814458e-07
12587.468445090977 1.1824783050171755e-07
12658.506144592384 1.1417352988518944e-07
12730.162474206423 1.0986083026258093e-07
12802.347183049964 1.0528243633028861e-07
12875.14283472655 1.0021523923534627e-07
12948.688752642272 9.518570161944052e-08
13022.782422689888 9.08809869803376e-08
13097.413206652183 8.728669092470895e-08
13172.677446350943 8.399767449462161e-08
13248.636776498408 8.096464314759688e-08
13325.136958330495 7.863164079138027e-08
13402.172419977067 7.698789219909687e-08
13479.783785145759 7.551151716873684e-08
13558.05199396504 7.405900061554513e-08
13636.878491059982 7.26092333369513e-08
13716.224964676818 7.09648333184955e-08
13796.090935453194 6.887347402517616e-08
13876.522818420337 6.663496251251233e-08
13957.544196133504 6.448092320249235e-08
14039.241625045037 6.191101925042146e-08
14121.269469701832 5.903321326545463e-08
14203.622904573482 5.591775522206007e-08
14286.62352323343 5.289269896939186e-08
14370.147327767227 5.075215796327814e-08
14454.180509540407 5.013850387546078e-08
14538.662814964191 5.067842017047445e-08
14623.582369426822 5.183516667692538e-08
14708.931518921421 5.3189714056626015e-08
14794.705284207732 5.469196989799329e-08
14880.91346823042 5.627549951058737e-08
14967.542411887587 5.756146203496981e-08
15054.578633909634 5.79020014455347e-08
15141.995903870298 5.721799604414543e-08
15229.772641262894 5.551625826586051e-08
15317.89949561287 5.3586913807100245e-08
15406.370196773618 5.1913320830467516e-08
15495.16669669014 5.0333736586099155e-08
15584.294285038453 4.8326210824804354e-08
15673.733183896773 4.5872584812963485e-08
15763.475884077001 4.339717086067825e-08
15853.49793215502 4.215381727871309e-08
15943.789360043698 4.283450301898883e-08
16034.315865309502 4.5894114259324865e-08
16125.086862495198 5.043256394175903e-08
16216.096451535963 5.557393755990561e-08
16307.311132954706 6.028159038924653e-08
16398.730093702987 6.36659835399595e-08
16490.338445021323 6.528347542417199e-08
16582.132312589776 6.545295363126846e-08
16674.08753183019 6.469659055561873e-08
16766.178959239423 6.322898950980728e-08
16858.44053239301 6.106846969419253e-08
16950.821972173988 5.8199430567262295e-08
17043.309567053613 5.504804120188595e-08
17135.900730137226 5.242833680806787e-08
17228.583313918505 5.07222520237757e-08
17321.345095341014 4.9549580688984655e-08
17414.176966628136 4.829093878986867e-08
17507.067003680233 4.716213269830323e-08
17600.00369180876 4.637914689092953e-08
17692.974953408884 4.578264886467924e-08
17785.972410920112 4.5474453360556187e-08
17878.98406695543 4.616626125104878e-08
17972.005671185238 4.967530975077651e-08
18065.053117787327 5.974740615935371e-08
18158.02883980253 8.328334626170084e-08
18251.014665008148 1.5140120071336983e-07
18344.003294749393 4.0840125147048357e-07
18436.98407949809 1.9065436171508574e-06
18529.956119523125 1.5928895701400213e-05
18622.923729635462 inf
