wavelengths obs_spec1d_cal
7398.362034023806 2.153014031439052e-05
7417.403094539699 3.5187958549169166e-06
7436.444155055593 1.0059080375441333e-06
7455.485215571486 4.858374970091082e-07
7474.543083614029 3.3529314809128603e-07
7494.126832332944 2.807943814245506e-07
7513.953116386703 2.6707881517498745e-07
7533.779400440462 2.7458445220573e-07
7553.605684494221 2.9145585877141117e-07
7573.440882052491 3.097408992426135e-07
7593.828519088366 3.2611129630575474e-07
7614.507575048787 3.4006348894909993e-07
7635.186631009206 3.5138676028215946e-07
7655.865686969626 3.591242691526191e-07
7676.590202016639 3.624038437610866e-07
7697.959013467684 3.6103031500284855e-07
7719.520775007859 3.556050347813971e-07
7741.082536548035 3.477830193502258e-07
7762.64429808821 3.3896381983008376e-07
7784.399050990105 3.3013910979014003e-07
7806.791980998819 3.214530793488419e-07
7829.210729627448 3.132383503111579e-07
7851.629478256078 3.0473283966116234e-07
7874.072174067511 2.954531495045417e-07
7897.120825271308 2.846562262006254e-07
7920.429749108675 2.727533764327332e-07
7943.738672946043 2.6037422188344034e-07
7967.04759678341 2.4813278481312667e-07
7990.750781218168 2.3590449842223285e-07
8014.947048457161 2.2373561614956786e-07
8039.143315696153 2.1246451572248877e-07
8063.339582935145 2.0357139313218318e-07
8087.823441076615 1.9843869820329438e-07
8112.939107661094 1.9805864861516094e-07
8138.055725036649 2.0229001131957572e-07
8163.172342412205 2.0945722408771123e-07
8188.591276318355 2.1784066109283406e-07
8214.62395177836 2.256441937984056e-07
8240.656627238362 2.318301642172607e-07
8266.689302698367 2.356687862737736e-07
8293.185309929431 2.375137092958383e-07
8320.166089959035 2.3886655566155657e-07
8347.146869988639 2.4221377515612424e-07
8374.164286678873 2.490340303842727e-07
8401.84602310007 2.586987685338162e-07
8429.76959403588 2.691793252789201e-07
8457.693164971692 2.777043785163032e-07
8485.84054148594 2.8283843201367443e-07
8514.710351117581 2.840249218150675e-07
8543.60802805794 2.823399717528008e-07
8572.533246697094 2.7913826028856214e-07
8602.12071447281 2.754134635466606e-07
8631.986894610007 2.712800022685901e-07
8661.853074747201 2.6600124439175024e-07
8692.111069544479 2.581765538776523e-07
8722.975777944246 2.4762531935231416e-07
8753.840486344014 2.362888438848903e-07
8784.896744035355 2.2621138059314264e-07
8816.712330213797 2.184941823944806e-07
8848.56834517543 2.1257250813901552e-07
8880.548363817463 2.0710397228326323e-07
8913.31400614831 2.013804104092621e-07
8946.190063971299 1.9589855201895418e-07
8979.167994955587 1.9076566881010288e-07
9012.925058394541 1.8503255378702755e-07
9046.812730950824 1.7755381813394654e-07
9080.830532865275 1.6849252745846265e-07
9115.648585121678 1.5988182299743428e-07
9150.575291582141 1.5439598812088654e-07
9185.704844215192 1.535035512618462e-07
9221.620330243237 1.558668057970436e-07
9257.576492456716 1.58589587150334e-07
9293.929898185304 1.601235583546216e-07
9330.941533446434 1.6098899214996836e-07
9367.965602211596 1.6270040745929476e-07
9405.669543258497 1.6624932553717594e-07
9443.725991592506 1.7226764089568764e-07
9481.930323179806 1.8066368808005003e-07
9520.95806219543 1.9067360651369568e-07
9560.083611272206 2.008755303809493e-07
9599.72797872788 2.0898113496955062e-07
9639.910266026243 2.1364469440146586e-07
