wavelengths obs_spec1d_cal
7399.3750703395835 3.5772482977555902e-06
7418.416130855476 5.488448304423851e-07
7437.45719137137 1.4020650654809786e-07
7456.498251887263 7.2766129837499e-08
7475.539312403156 5.686258859888175e-08
7495.181644681059 5.4434399277919253e-08
7515.007928734818 5.7955461665185174e-08
7534.834212788577 6.39274027423641e-08
7554.660496842336 6.998921035764044e-08
7574.486780896097 7.467622914123884e-08
7594.928701226142 7.794075886549844e-08
7615.607757186562 8.048732091887133e-08
7636.286813146981 8.299128140458671e-08
7656.965869107401 8.573449971475618e-08
7677.6449250678215 8.881214087212809e-08
7699.106157948112 9.220960647963289e-08
7720.667919488288 9.585178898175796e-08
7742.229681028463 9.959527418053488e-08
7763.791442568639 1.0322188573232018e-07
7785.565970899439 1.064957424128731e-07
7807.984719528068 1.0928831992717996e-07
7830.403468156697 1.1154475280935646e-07
7852.8222167853255 1.1316583778473813e-07
7875.240965413956 1.143064831362295e-07
7898.360923547831 1.1498520157565125e-07
7921.6698473851975 1.1532865448601875e-07
7944.978771222566 1.152941507939255e-07
7968.287695059933 1.1497456532460557e-07
7992.038088582109 1.1439034951693018e-07
8016.2343558211005 1.1379817721269503e-07
8040.430623060093 1.1290418180513091e-07
8064.626890299085 1.110599554258519e-07
8089.158762785155 1.0706908764580595e-07
8114.2753801607105 1.0079054222881078e-07
8139.391997536265 9.291139612303284e-08
8164.508614911821 8.45622908800314e-08
8189.9762856047755 7.675418473597852e-08
8216.008961064781 7.025057657523189e-08
8242.041636524784 6.58991921529726e-08
8268.074311984788 6.372795896837083e-08
8294.620760963011 6.291088853970172e-08
8321.601540992613 6.327500647127855e-08
8348.582321022219 6.475055595152076e-08
8375.563101051823 6.72986899508739e-08
8403.331633179434 7.108520114262938e-08
8431.255204115241 7.673083909552702e-08
8459.178775051054 8.479635178947513e-08
8487.350109350944 9.547623898160918e-08
8516.247786291306 1.0833115550832117e-07
8545.145463231667 1.2212680029011284e-07
8574.043140172027 1.3494251199847213e-07
8603.70967665626 1.4533901112353683e-07
8633.575856793455 1.52555478565564e-07
8663.44203693065 1.5657913090575606e-07
8693.75315615298 1.5706953383610746e-07
8724.617864552749 1.5493307622218623e-07
8755.482572952516 1.5037251383961514e-07
8786.55114207156 1.4465554463283916e-07
8818.40715703319 1.3996302479372096e-07
8850.263171994826 1.3765359749207624e-07
8882.203018698403 1.3968058901859302e-07
8915.063102028053 1.4497147679278153e-07
8947.939159851041 1.5166996909814767e-07
8980.87725081846 1.5778229417948682e-07
9014.727974935246 1.6153820286582452e-07
9048.61564749153 1.616518994292721e-07
9082.592529550911 1.5886135002249223e-07
9117.506781097969 1.5388758722261867e-07
9152.433487558432 1.4843104760397917e-07
9187.577133857885 1.4318343843418088e-07
9223.533296071364 1.3816665395387817e-07
9259.489458284843 1.3275557003705717e-07
9295.899018056254 1.2637775782345048e-07
9332.910653317384 1.1919418887900947e-07
9369.922288578513 1.1197140248376609e-07
9407.694250032557 1.0477042147991837e-07
9445.750698366566 9.790299166278738e-08
9483.914098966055 9.230344767815208e-08
9523.039648042835 8.965706937535918e-08
9562.165197119615 9.028921280522958e-08
9601.86578592881 9.398885967462234e-08
9642.048073227172 9.875302190212464e-08
9682.313141317514 1.0286849345858518e-07
9723.552197137964 1.0545679713595405e-07
9764.814108092894 1.0652945300753759e-07
9806.750090466161 1.0769499198858889e-07
9849.07863182927 1.1097424809311862e-07
9891.700256016742 1.164625652211042e-07
9935.116338372225 1.2205765637645335e-07
9978.566766716176 1.2560338897203825e-07
10022.984846635201 1.2631553862189323e-07
10067.473529290946 1.251145623073691e-07
10112.746551152946 1.2304734943708276e-07
10158.326967325127 1.2072236265867545e-07
10204.471416690096 1.1739277456472356e-07
10251.127185489851 1.1219036582698613e-07
10298.19965362192 1.0581370551969525e-07
10345.948684395513 1.0026211187889e-07
10394.006118204474 9.630826682889676e-08
10442.830214844495 9.314159771448219e-08
10491.914912991117 8.99229171460321e-08
10541.830762941467 8.681540860216665e-08
10591.998814554776 8.377713897751331e-08
10642.986365810135 7.980314052289199e-08
10694.27159787315 7.479851249375972e-08
10746.345316691048 7.050993954246416e-08
10798.796288553394 6.90057341521941e-08
10851.936565332504 7.000072189734775e-08
10905.58632645581 7.137836057716043e-08
10959.80625030311 7.198572307595908e-08
11014.688746701042 7.267865889732803e-08
11069.964464628498 7.454846643841195e-08
11126.112885179598 7.800438716982053e-08
11182.528797552726 8.294032451759299e-08
11239.88761385424 8.847232056384622e-08
11297.592678241852 9.298543018576115e-08
11356.03587845584 9.522253500983005e-08
11415.08145760789 9.532067931798933e-08
11474.54889786079 9.432777462380668e-08
11534.955865628366 9.064481900906252e-08
11595.719502691965 8.37027709447354e-08
11657.234649855842 7.632648194720599e-08
11719.389227683361 7.2629203154616e-08
11781.983186455458 7.176623540081673e-08
11845.47153925998 7.285547501738578e-08
11909.446560037468 7.297568290111009e-08
11973.96357201896 7.103593062149268e-08
12039.351647408712 6.879975628294423e-08
12105.200384452053 6.806526386375337e-08
12171.651900910136 7.201740985866581e-08
