wavelengths_angstrom spec1d_cal_photlam spec1d_cal_opt_photlam
7370.834343828002 inf 
7390.220930184431 0.0003770851546688538 9.639776183363045e-05
7409.60751654086 -8.858022259145218e-06 3.2570721251371e-05
7428.994102897288 7.240681913289818e-06 1.0169860239564315e-06
7448.380689253718 3.5785238056677093e-06 2.476657642938338e-06
7467.7672756101465 -5.54437720427037e-09 -2.2076348148090224e-07
7487.153861966576 -4.9938134128037795e-08 2.7837443990780166e-07
7506.540448323004 1.3201059012643645e-07 3.21823715764722e-07
7525.927034679434 3.3712624980215344e-07 4.2315327711255157e-07
7545.3136210358625 2.7296272309059156e-07 3.166831965435099e-07
7564.700207392292 2.995365723836673e-07 2.980561888534993e-07
7585.246074568194 3.8335065864463094e-07 3.843112588461678e-07
7606.228091234667 3.6997297375355773e-07 3.929509005698689e-07
7627.210107901142 5.605947448073756e-07 5.407215138914222e-07
7648.192124567615 4.0789021566859547e-07 4.186582273907978e-07
7669.174141234089 5.705098377373565e-07 4.3386166631987877e-07
7690.156157900563 3.1383636078285484e-07 3.909764020320273e-07
7711.138174567037 4.904532256045166e-07 4.945646685753235e-07
7732.120191233512 4.949838599822796e-07 5.108616134400093e-07
7753.102207899985 3.9299572093621077e-07 4.287123675957481e-07
7775.1946369417765 3.7164496640727475e-07 3.9538218177480264e-07
7797.830893843887 5.312034383298847e-07 4.5908412683206e-07
7820.467150745999 4.907840320828966e-07 4.614342513194084e-07
7843.103407648109 4.392376670473758e-07 5.150594098847642e-07
7865.7396645502195 4.688197451615875e-07 4.305659952851117e-07
7888.37592145233 4.185691111674495e-07 4.247870721952329e-07
7911.012178354441 3.4744003622892846e-07 4.046816940604845e-07
7933.648435256551 4.1776159947229406e-07 3.852610116483209e-07
7956.755118717471 4.895231788290994e-07 4.31352380804132e-07
7981.085761942725 2.7645542865193507e-07 2.8484640513847e-07
8005.416405167978 3.2988307935354455e-07 3.9767471688865127e-07
8029.747048393231 2.9657759726875576e-07 3.532593559489126e-07
8054.077691618486 4.3666130078195503e-07 3.385512536899255e-07
8078.408334843739 3.0570343848237284e-07 3.0323020999378994e-07
8102.738978068993 2.6707719993684113e-07 2.9942544428240096e-07
8127.069621294246 3.217622171661812e-07 2.815190281482634e-07
8152.218837388903 3.0414769555401274e-07 3.5800839136720096e-07
8178.296493098408 3.41070964764336e-07 3.796193193589182e-07
8204.374148807912 2.8556448138302944e-07 3.0270385915179847e-07
8230.451804517417 3.0221568342705657e-07 2.6493499599067723e-07
8256.529460226922 2.0109456442726605e-07 2.692371300018825e-07
8282.607115936427 3.219363393120546e-07 2.694973190355675e-07
8308.684771645932 2.64134050666764e-07 2.790658792336231e-07
8335.090489368025 2.5145568190553005e-07 2.7911044502071826e-07
8362.964516460674 1.8420821071996522e-07 2.6350545919807955e-07
8390.838543553326 2.65220486196809e-07 2.71723399527943e-07
8418.712570645976 2.010569212309022e-07 2.496111707445458e-07
8446.586597738624 3.228745064898892e-07 2.954933380999099e-07
8474.460624831276 2.474328997332647e-07 2.7110408998961935e-07
8502.334651923924 2.789774918413286e-07 2.8356773978812487e-07
8530.883593561564 3.083987299019801e-07 2.8595622009357533e-07
8560.600423849586 1.721520279522414e-07 2.709278048513602e-07
8590.317254137608 2.7436097109083624e-07 2.8628875420796394e-07
8620.034084425632 2.658071356720551e-07 2.9040294954927764e-07
8649.750914713653 2.7607128732052904e-07 3.1776566449458255e-07
8679.467745001675 2.868996807640064e-07 3.212683447161286e-07
8709.184575289699 3.571975182205994e-07 3.681438585264019e-07
8740.735703700082 3.43379425239935e-07 3.3578243664715954e-07
8772.338585026462 3.3218474884545997e-07 3.9368415432849965e-07
8803.941466352842 3.575620925916158e-07 3.642700079124347e-07
8835.544347679222 3.621875280291852e-07 4.3196927987260805e-07
8867.147229005603 2.98690880394316e-07 3.535102681989204e-07
8898.750110331983 2.9353250122521254e-07 3.8458759683188217e-07
8932.201192961336 2.970690352344647e-07 3.446871780575322e-07
8965.728381687217 2.5473213559042825e-07 2.6642796131325375e-07
8999.255570413095 2.898916199703056e-07 3.1158849852013075e-07
9032.782759138976 2.965122298628904e-07 3.6561235570200235e-07
9066.309947864856 2.0896433676878798e-07 2.6347266042945135e-07
9100.411944520207 2.0628496870740043e-07 2.5954479123964984e-07
9135.898208811908 2.421909117166745e-07 2.8285773485478083e-07
9171.38447310361 1.8595318117412456e-07 2.446737443262786e-07
9206.87073739531 2.6319558026917186e-07 3.204075695710347e-07
9242.35700168701 2.030388785702401e-07 2.792376196110668e-07
9277.843265978712 1.912643653467037e-07 2.5649346298804535e-07
9315.19707717317 2.1581843279178492e-07 2.5950738140619815e-07
9352.671736213633 2.919260107633741e-07 2.4299785783255387e-07
9390.146395254098 1.8840183753491289e-07 2.8448157945548855e-07
9427.621054294561 2.2215310275818297e-07 2.7621687842347214e-07
9465.095713335026 2.9101907186874117e-07 2.711604199003438e-07
9504.320142653783 2.701869008295758e-07 3.412714858559988e-07
9543.808043785011 3.08552733566466e-07 3.63980644310681e-07
9583.295944916239 3.526895936038022e-07 3.665865621576272e-07
9622.783846047469 2.441355412411662e-07 3.0032642835052606e-07
9662.388685251457 3.157481175601256e-07 3.5444128960248957e-07
9703.909224124676 3.055379209525508e-07 3.4037534858873766e-07
9745.429762997896 2.8846863975832586e-07 3.3499896252109733e-07
9786.950301871113 2.2602842057101718e-07 3.008658429013011e-07
9828.47084074433 2.742833927170633e-07 3.3013397823519737e-07
9870.977451981902 2.3021354436047317e-07 3.0033617823021017e-07
9914.54598637715 2.1532435920865855e-07 2.846477873826687e-07
9958.114520772398 2.6562300178467115e-07 2.888327551784792e-07
10001.683055167645 3.0010439426058286e-07 3.4103685579716374e-07
10045.49949503784 2.840735047349858e-07 3.478165308840563e-07
10091.124716857476 3.1237324768821e-07 3.41963580461649e-07
10136.749938677109 2.609055049698421e-07 3.1181228342556847e-07
10182.375160496744 3.0444374844994203e-07 3.2860560106493027e-07
10228.000382316379 2.9197921044571614e-07 3.6056649116708194e-07
10275.595603866706 2.6556745764299314e-07 3.1717253399501956e-07
10323.281122075987 2.745223224717932e-07 2.9342877549189427e-07
10370.966640285267 2.2805131202367926e-07 2.2641026496860537e-07
10418.652158494548 1.7038251247391004e-07 1.9889425291511163e-07
10468.338041471408 1.441063045061585e-07 1.4542589845865534e-07
10518.082109813866 1.169188415729342e-07 1.614593824055078e-07
10567.82617815632 1.4978339814898857e-07 1.7644055242916068e-07
10617.882517716114 1.7740877800387704e-07 1.8898927262922984e-07
10669.678519344912 2.1281378882084733e-07 2.412229937649835e-07
10721.474520973708 2.602401728016743e-07 2.7352845104553944e-07
10773.270522602505 2.459407229674166e-07 2.8880103331923436e-07
10826.053708230344 2.2697834856691468e-07 2.972142640588609e-07
10879.889569217 2.696930370769441e-07 3.3578487991957e-07
10933.725430203658 2.7475341034617805e-07 2.982387924739821e-07
10987.561291190315 2.522542191242921e-07 2.8030951277761233e-07
11043.3278820603 2.0470859508397153e-07 2.4773099007523754e-07
11099.186082830367 2.1684234907728419e-07 2.6310474431953944e-07
11155.044283600435 2.0338968170773979e-07 2.3658510771659052e-07
11212.008443100938 2.1557678535008971e-07 2.638722885057108e-07
11269.86573443173 1.6677256455177853e-07 1.9535440902364926e-07
11327.723025762523 2.2570259289121762e-07 2.4680166996518677e-07
11386.11124572911 1.7952855618448631e-07 2.3575389223525018e-07
11445.940133181666 1.8212781555071982e-07 1.9750495291196033e-07
11505.769020634221 1.642270088125576e-07 1.9030139229018515e-07
11565.779283972084 1.395382610585726e-07 1.9455809005025676e-07
11627.546666530385 1.4685606848719264e-07 1.8099149701936123e-07
11689.314049088687 1.4602012371163412e-07 1.6822111970739315e-07
11751.114718622504 1.218330223762088e-07 1.768984256026222e-07
11814.783330312317 1.1413238098631244e-07 1.5815925109538257e-07
11878.451942002126 1.2250566410102885e-07 1.4643061311337464e-07
11942.18251138097 1.425670371510589e-07 1.5387993276450726e-07
12007.711373089114 1.2960475772030138e-07 1.4314359394228874e-07
12073.240234797258 1.1401655243851266e-07 1.4596730694504225e-07
12139.011853664208 1.5014006569316294e-07 1.624757657822476e-07
12206.354767741184 1.368035863480651e-07 1.450251019252685e-07
12273.697681818157 1.4395315529030148e-07 1.4691750765905104e-07
12341.59189081949 1.1882480996411203e-07 1.3981750923647615e-07
12410.699289462735 1.2690195307324945e-07 1.4075467483215267e-07
12479.806688105979 1.3007392761387826e-07 1.5061629066478623e-07
12549.878025542099 1.2024041979921273e-07 1.3305931436169567e-07
12620.697279916567 7.757963682186256e-08 9.108970893965513e-08
12691.516534291033 6.254748089378848e-08 1.1532270620287163e-07
12763.793383328617 1.0744240992377625e-07 1.0488590757419177e-07
12836.26860082526 4.968492235556316e-08 6.135620977165204e-08
12909.156834193822 8.686871725972375e-08 1.1008563975864755e-07
12983.229027004283 9.453580385200964e-08 1.0947417237718725e-07
13057.301219814744 8.634214346926505e-08 1.0502152490032419e-07
13132.438760809671 6.5963643525652e-08 1.0452445358056915e-07
13208.047014241718 1.22483715203763e-07 1.3774559971117328e-07
13283.921279585209 1.1591163878385246e-07 1.451492831473058e-07
13361.00242219796 1.0145400091861901e-07 1.1376163814608853e-07
13438.083564810711 1.2863705566614348e-07 1.3166450859396057e-07
13516.17163038882 1.1848190544968218e-07 1.2905486290138701e-07
13594.659737278518 8.957007228481338e-08 1.0610409106032599e-07
13673.543252931266 1.12655547835331e-07 1.1202890558013432e-07
13753.372084470477 6.097295411375875e-08 9.963694988691754e-08
13833.200916009686 8.437396549668046e-08 1.0581237999429134e-07
13914.194729200557 7.292373447704113e-08 8.864195727429199e-08
13995.297002414398 8.810017237509318e-08 1.0453290845802572e-07
14077.088580312919 5.369328561462786e-08 8.233633762696609e-08
14159.39570373417 9.118722200999177e-08 1.1473504699979711e-07
14242.002419927112 9.030052924126869e-08 1.008461648305025e-07
14325.445737221127 7.319145869955313e-08 1.0666879041715946e-07
14408.889054515143 8.807505750610549e-08 1.1181222663840264e-07
14493.385693752807 1.4623824381684943e-07 1.6413358378249703e-07
14577.896545908568 9.488618759416024e-08 1.344706026110762e-07
14663.14496166666 1.2092660081766265e-07 1.330044302524558e-07
14748.65460772323 9.612292105919339e-08 1.5139057690499372e-07
