wavelengths_angstrom spec1d_cal_photlam spec1d_cal_opt_photlam
7374.791035992961 -inf -inf
7394.17762234939 0.00018291431061296198 -0.0007105391949554119
7413.5642087058195 1.573042270392563e-05 -5.14102283065118e-05
7432.950795062248 -8.456534052820733e-06 9.152130193125103e-06
7452.337381418678 1.0605696064716567e-06 -1.1704078939690256e-06
7471.723967775106 7.888767135739046e-07 8.767006877748334e-07
7491.110554131535 2.6513051745295777e-07 4.4504607527294433e-07
7510.497140487964 5.481633566635917e-07 4.784711282683678e-07
7529.883726844393 2.414873063146853e-07 2.9874780377043843e-07
7549.270313200822 1.2563854434173975e-07 1.9224924058066296e-07
7568.656899557251 1.7004484651070746e-07 2.416613372120288e-07
7589.528384997835 2.6622753717466305e-07 2.4111115812750433e-07
7610.510401664309 2.397130893688204e-07 2.9104491038355617e-07
7631.492418330783 2.0187967240479864e-07 2.990013173347924e-07
7652.474434997257 3.0847445413241943e-07 2.124028900052892e-07
7673.45645166373 2.5998390973175665e-07 3.5343891547919195e-07
7694.438468330205 3.7385397202066267e-07 3.184957046097277e-07
7715.420484996678 1.7692888687017309e-07 2.7634183956226693e-07
7736.402501663152 2.4899599651854134e-07 2.227819647092154e-07
7757.384518329627 3.6392715509657717e-07 3.802883181629398e-07
7779.81456840789 3.423427442016566e-07 3.27439824217142e-07
7802.45082531 2.829765888561819e-07 3.668868919262522e-07
7825.0870822121105 3.170137554466856e-07 3.1704130279831934e-07
7847.723339114223 3.007359110234172e-07 2.9484115689341724e-07
7870.359596016333 4.0075334979850003e-07 3.5379099218672983e-07
7892.995852918443 3.3145911706890603e-07 3.8007251310591067e-07
7915.6321098205535 2.8976400794483603e-07 2.956773321717936e-07
7938.268366722665 2.9769648057874957e-07 3.346982527860417e-07
7961.720864808499 3.6154066484590895e-07 3.9341436068771475e-07
7986.051508033752 2.938427877668562e-07 3.667364751704263e-07
8010.382151259005 4.684503121046716e-07 3.742742422551405e-07
8034.712794484259 4.6641944404216055e-07 3.8691152486824184e-07
8059.043437709512 3.482071062614579e-07 4.105581493285424e-07
8083.3740809347655 3.1352469686850534e-07 3.9646773936407134e-07
8107.7047241600185 4.01753758078047e-07 3.9217936988808265e-07
8132.0353673852715 3.60862759517098e-07 4.09499829895989e-07
8157.5411388054235 1.942388930659185e-07 3.583748314979575e-07
8183.618794514928 3.035991221302295e-07 3.776699807922075e-07
8209.696450224432 3.6084421848959716e-07 3.7366054772418125e-07
8235.774105933937 2.992188058804296e-07 3.493993511676866e-07
8261.851761643442 2.6421714390541213e-07 3.737724565160162e-07
8287.929417352947 2.4486866587321216e-07 2.5028245245765846e-07
8314.007073062452 2.8801323078400196e-07 3.2283995779237603e-07
8340.779419980958 3.5507630327061184e-07 3.31442063471337e-07
8368.653447073608 1.867487603254952e-07 2.1743031429938553e-07
8396.527474166258 3.4225156149294833e-07 3.163653968393508e-07
8424.401501258908 2.3842590859833966e-07 2.4983300550770726e-07
8452.275528351558 3.081901456315916e-07 2.920889888595698e-07
8480.149555444208 2.31625857018704e-07 2.442122574938846e-07
8508.023582536858 2.8569467661609543e-07 2.7117042726874976e-07
8536.948629840066 2.255414896213998e-07 1.968820723175819e-07
8566.665460128088 1.7074644851965357e-07 1.8932372558202343e-07
8596.382290416112 1.6221478886022032e-07 1.8759391924604878e-07
8626.099120704133 1.6561267614413264e-07 2.4780426366449723e-07
8655.815950992155 1.4282302273629383e-07 2.0998986337672928e-07
8685.532781280179 1.597233911061581e-07 1.863768523773839e-07
8715.58279095689 1.988325567031187e-07 2.0450252752431585e-07
8747.18567228327 1.8354877115234164e-07 2.4501200463376404e-07
8778.788553609651 2.2359974650751694e-07 2.9945073167950185e-07
8810.391434936031 1.6705437062189453e-07 2.1729482423939045e-07
8841.994316262411 1.9706491102958865e-07 2.0550272776069774e-07
8873.597197588791 2.3042318014797982e-07 2.0267608427092624e-07
