wavelengths_angstrom spec1d_cal_photlam spec1d_cal_opt_photlam
7378.664540723917 -0.29879329297425555 
7398.051127080345 -6.277834751392312e-05 -0.0003166657819444137
7417.437713436775 -4.4529919584172216e-06 -2.627910134248253e-05
7436.824299793204 -2.578446934648602e-06 5.030525031922812e-08
7456.210886149634 1.2946951312600748e-06 8.63449450269272e-07
7475.597472506061 -1.5229025424873063e-07 -5.988153830285083e-08
7494.984058862491 4.571235486714757e-08 2.461283157451641e-07
7514.37064521892 1.0200178641147067e-07 1.3736828461899274e-07
7533.75723157535 8.147671870466458e-09 1.1509684785278426e-07
7553.143817931777 -3.364104872094272e-08 5.408748185577117e-08
7572.73864536912 1.4674401511108631e-07 7.807569716565659e-08
7593.720662035594 1.4028994253624586e-07 2.130994576025069e-07
7614.702678702067 1.3659946547919752e-07 1.7059954937904567e-07
7635.684695368542 2.9490264813714135e-07 2.644490273636226e-07
7656.666712035016 2.219947906267043e-07 1.8935130560174627e-07
7677.64872870149 8.505026791371421e-08 1.892557636989607e-07
7698.630745367964 2.2820942612139434e-07 2.0001830581545435e-07
7719.612762034437 1.5920213463670353e-07 2.6544476343377933e-07
7740.594778700912 2.727788905745105e-07 2.2441190926845124e-07
7761.701111269977 1.7404144392036838e-07 2.0541165461714577e-07
7784.337368172088 1.9851486993797726e-07 2.865636913264418e-07
7806.973625074199 2.0154641704635176e-07 2.4489227957204616e-07
7829.609881976309 2.2947459468988427e-07 2.7645801314371917e-07
7852.2461388784195 2.76968819026919e-07 2.7364705623457035e-07
7874.88239578053 1.742837400270599e-07 2.314274330451762e-07
7897.518652682641 2.37871631337726e-07 1.7035608759919748e-07
7920.154909584751 1.3339006256443183e-07 2.2072252180261212e-07
7942.791166486862 3.0931465158265643e-07 2.0938608474369803e-07
7966.58220862156 1.8223459623742186e-07 2.18221329414908e-07
7990.912851846813 2.496632198659192e-07 2.962378241938844e-07
8015.243495072066 1.593172418935301e-07 3.095151289601134e-07
8039.574138297321 3.065235183870719e-07 2.529972335792146e-07
8063.904781522574 1.996604791623639e-07 2.2279654483676277e-07
8088.235424747828 3.644986754447277e-07 3.194551599838329e-07
8112.566067973081 2.3628087965585722e-07 2.4494255703791693e-07
8136.896711198334 2.0049828437640942e-07 2.50153808790492e-07
8162.75154155018 2.831803180305545e-07 2.294505241673705e-07
8188.829197259684 4.27639706138029e-07 3.456148022116636e-07
8214.906852969189 1.5435188422158552e-07 2.0918939876682138e-07
8240.984508678694 2.3591186896628182e-07 2.3335250799304988e-07
8267.062164388199 2.6578160255945883e-07 2.624433233402167e-07
